,continent,date,new_cases
3500,North America,2020-08-10,61545.0
3501,North America,2020-08-11,68367.0
3502,North America,2020-08-12,66191.0
3503,North America,2020-08-13,64775.0
3504,North America,2020-08-14,81433.0
3505,North America,2020-08-15,64133.0
3506,North America,2020-08-16,43342.0
3507,North America,2020-08-17,44793.0
3508,North America,2020-08-18,54760.0
3509,North America,2020-08-19,57328.0
3510,North America,2020-08-20,56187.0
3511,North America,2020-08-21,59208.0
3512,North America,2020-08-22,56734.0
3513,North America,2020-08-23,40356.0
3514,North America,2020-08-24,41903.0
3515,North America,2020-08-25,52291.0
3516,North America,2020-08-26,52651.0
3517,North America,2020-08-27,61934.0
3518,North America,2020-08-28,57825.0
3519,North America,2020-08-29,53842.0
3520,North America,2020-08-30,41124.0
3521,North America,2020-08-31,42709.0
3522,North America,2020-09-01,52698.0
3523,North America,2020-09-02,50232.0
3524,North America,2020-09-03,56788.0
3525,North America,2020-09-04,59136.0
3526,North America,2020-09-05,55677.0
3527,North America,2020-09-06,36290.0
3528,North America,2020-09-07,32251.0
3529,North America,2020-09-08,38001.0
3530,North America,2020-09-09,43748.0
3531,North America,2020-09-10,49818.0
3532,North America,2020-09-11,55629.0
3533,North America,2020-09-12,57377.0
3534,North America,2020-09-13,47854.0
3535,North America,2020-09-14,42015.0
3536,North America,2020-09-15,46244.0
3537,North America,2020-09-16,48570.0
3538,North America,2020-09-17,54221.0
3539,North America,2020-09-18,61127.0
3540,North America,2020-09-19,56717.0
3541,North America,2020-09-20,48736.0
3542,North America,2020-09-21,41224.0
3543,North America,2020-09-22,48032.0
3544,North America,2020-09-23,52087.0
3545,North America,2020-09-24,60020.0
3546,North America,2020-09-25,59042.0
3547,North America,2020-09-26,54869.0
3548,North America,2020-09-27,40651.0
3549,North America,2020-09-28,48030.0
3550,North America,2020-09-29,52315.0
3551,North America,2020-09-30,50535.0
3552,North America,2020-10-01,57389.0
3553,North America,2020-10-02,64658.0
3554,North America,2020-10-03,60262.0
3555,North America,2020-10-04,41377.0
3556,North America,2020-10-05,72679.0
3557,North America,2020-10-06,55793.0
3558,North America,2020-10-07,60825.0
3559,North America,2020-10-08,70545.0
3560,North America,2020-10-09,67640.0
3561,North America,2020-10-10,65908.0
3562,North America,2020-10-11,54609.0
3563,North America,2020-10-12,51603.0
3564,North America,2020-10-13,61378.0
3565,North America,2020-10-14,70643.0
3566,North America,2020-10-15,76422.0
3567,North America,2020-10-16,83517.0
3568,North America,2020-10-17,66299.0
3569,North America,2020-10-18,61026.0
3570,North America,2020-10-19,79468.0
3571,North America,2020-10-20,74458.0
3572,North America,2020-10-21,75152.0
3573,North America,2020-10-22,93567.0
3574,North America,2020-10-23,94882.0
3575,North America,2020-10-24,91403.0
3576,North America,2020-10-25,68940.0
3577,North America,2020-10-26,76342.0
3578,North America,2020-10-27,91143.0
3579,North America,2020-10-28,101230.0
3580,North America,2020-10-29,105656.0
3581,North America,2020-10-30,114358.0
3582,North America,2020-10-31,98819.0
3583,North America,2020-11-01,87955.0
3584,North America,2020-11-02,93836.0
3585,North America,2020-11-03,139834.0
3586,North America,2020-11-04,113862.0
3587,North America,2020-11-05,143202.0
3588,North America,2020-11-06,143736.0
3589,North America,2020-11-07,141655.0
3590,North America,2020-11-08,131382.0
3591,North America,2020-11-09,132892.0
3592,North America,2020-11-10,153444.0
3593,North America,2020-11-11,165326.0
3594,North America,2020-11-12,174697.0
3595,North America,2020-11-13,194140.0
3596,North America,2020-11-14,177147.0
3597,North America,2020-11-15,148811.0
3598,North America,2020-11-16,168036.0
3599,North America,2020-11-17,177323.0
3600,North America,2020-11-18,186071.0
3601,North America,2020-11-19,206079.0
3602,North America,2020-11-20,216754.0
3603,North America,2020-11-21,193428.0
3604,North America,2020-11-22,161624.0
3605,North America,2020-11-23,204081.0
3606,North America,2020-11-24,194759.0
3607,North America,2020-11-25,202563.0
3608,North America,2020-11-26,133114.0
3609,North America,2020-11-27,238240.0
3610,North America,2020-11-28,187933.0
3611,North America,2020-11-29,153916.0
3612,North America,2020-11-30,177821.0
3613,North America,2020-12-01,216987.0
3614,North America,2020-12-02,220893.0
3615,North America,2020-12-03,243908.0
3616,North America,2020-12-04,259831.0
3617,North America,2020-12-05,242509.0
3618,North America,2020-12-06,196012.0
3619,North America,2020-12-07,216310.0
3620,North America,2020-12-08,250241.0
3621,North America,2020-12-09,240476.0
3622,North America,2020-12-10,261282.0
3623,North America,2020-12-11,262381.0
3624,North America,2020-12-12,246543.0
3625,North America,2020-12-13,209920.0
3626,North America,2020-12-14,230241.0
3627,North America,2020-12-15,250423.0
3628,North America,2020-12-16,258060.0
3629,North America,2020-12-17,265030.0
3630,North America,2020-12-18,272617.0
3631,North America,2020-12-19,228863.0
3632,North America,2020-12-20,204775.0
3633,North America,2020-12-21,216480.0
3634,North America,2020-12-22,231748.0
3635,North America,2020-12-23,245748.0
3636,North America,2020-12-24,237557.0
3637,North America,2020-12-25,146958.0
3638,North America,2020-12-26,232105.0
3639,North America,2020-12-27,152130.0
3640,North America,2020-12-28,194130.0
3641,North America,2020-12-29,237511.0
3642,North America,2020-12-30,247516.0
3643,North America,2020-12-31,342041.0
3644,North America,2021-01-01,201342.0
3645,North America,2021-01-02,288368.0
3646,North America,2021-01-03,221448.0
3647,North America,2021-01-04,211728.0
3648,North America,2021-01-05,258131.0
3649,North America,2021-01-06,292080.0
3650,North America,2021-01-07,316632.0
3651,North America,2021-01-08,334823.0
3652,North America,2021-01-09,295889.0
3653,North America,2021-01-10,232346.0
3654,North America,2021-01-11,227058.0
3655,North America,2021-01-12,253949.0
3656,North America,2021-01-13,261214.0
3657,North America,2021-01-14,266579.0
3658,North America,2021-01-15,279920.0
3659,North America,2021-01-16,251611.0
3660,North America,2021-01-17,197952.0
3661,North America,2021-01-18,162355.0
3662,North America,2021-01-19,189245.0
3663,North America,2021-01-20,221615.0
3664,North America,2021-01-21,227811.0
3665,North America,2021-01-22,225214.0
3666,North America,2021-01-23,208488.0
3667,North America,2021-01-24,159722.0
3668,North America,2021-01-25,149901.0
3669,North America,2021-01-26,179596.0
3670,North America,2021-01-27,184703.0
3671,North America,2021-01-28,196659.0
3672,North America,2021-01-29,191571.0
3673,North America,2021-01-30,176113.0
3674,North America,2021-01-31,127945.0
3675,North America,2021-02-01,140004.0
3676,North America,2021-02-02,131422.0
3677,North America,2021-02-03,147488.0
3678,North America,2021-02-04,135188.0
3679,North America,2021-02-05,167156.0
3680,North America,2021-02-06,138333.0
3681,North America,2021-02-07,102065.0
3682,North America,2021-02-08,95541.0
3683,North America,2021-02-09,114115.0
3684,North America,2021-02-10,115949.0
3685,North America,2021-02-11,126284.0
3686,North America,2021-02-12,118650.0
3687,North America,2021-02-13,107712.0
3688,North America,2021-02-14,77733.0
3689,North America,2021-02-15,65717.0
3690,North America,2021-02-16,77339.0
3691,North America,2021-02-17,85701.0
3692,North America,2021-02-18,90125.0
3693,North America,2021-02-19,90941.0
3694,North America,2021-02-20,88533.0
3695,North America,2021-02-21,65045.0
3696,North America,2021-02-22,66129.0
3697,North America,2021-02-23,89926.0
3698,North America,2021-02-24,91609.0
3699,North America,2021-02-25,92928.0
3700,North America,2021-02-26,89981.0
3701,North America,2021-02-27,84809.0
3702,North America,2021-02-28,59806.0
3703,North America,2021-03-01,59907.0
3704,North America,2021-03-02,74285.0
3705,North America,2021-03-03,82233.0
3706,North America,2021-03-04,83394.0
3707,North America,2021-03-05,81084.0
3708,North America,2021-03-06,73941.0
3709,North America,2021-03-07,50407.0
3710,North America,2021-03-08,53737.0
3711,North America,2021-03-09,71289.0
3712,North America,2021-03-10,72190.0
3713,North America,2021-03-11,76435.0
3714,North America,2021-03-12,78255.0
3715,North America,2021-03-13,68650.0
3716,North America,2021-03-14,46574.0
3717,North America,2021-03-15,60057.0
3718,North America,2021-03-16,65501.0
3719,North America,2021-03-17,74722.0
3720,North America,2021-03-18,77161.0
3721,North America,2021-03-19,76951.0
3722,North America,2021-03-20,71741.0
3723,North America,2021-03-21,44084.0
3724,North America,2021-03-22,58263.0
3725,North America,2021-03-23,68325.0
3726,North America,2021-03-24,103068.0
3727,North America,2021-03-25,82736.0
3728,North America,2021-03-26,93273.0
3729,North America,2021-03-27,77096.0
3730,North America,2021-03-28,55510.0
3731,North America,2021-03-29,77240.0
3732,North America,2021-03-30,77571.0
3733,North America,2021-03-31,85592.0
3734,North America,2021-04-01,93305.0
3735,North America,2021-04-02,84968.0
3736,North America,2021-04-03,75737.0
3737,North America,2021-04-04,46669.0
3738,North America,2021-04-05,79912.0
3739,North America,2021-04-06,87355.0
3740,North America,2021-04-07,93207.0
3741,North America,2021-04-08,99568.0
3742,North America,2021-04-09,106174.0
3743,North America,2021-04-10,89800.0
3744,North America,2021-04-11,60321.0
3745,North America,2021-04-12,77747.0
3746,North America,2021-04-13,101581.0
3747,North America,2021-04-14,95151.0
3748,North America,2021-04-15,95097.0
3749,North America,2021-04-16,101983.0
3750,North America,2021-04-17,72165.0
3751,North America,2021-04-18,55974.0
3752,North America,2021-04-19,76332.0
3753,North America,2021-04-20,80454.0
3754,North America,2021-04-21,83274.0
3755,North America,2021-04-22,87657.0
3756,North America,2021-04-23,81638.0
3757,North America,2021-04-24,70686.0
3758,North America,2021-04-25,47144.0
3759,North America,2021-04-26,58032.0
3760,North America,2021-04-27,68843.0
3761,North America,2021-04-28,75246.0
3762,North America,2021-04-29,81254.0
3763,North America,2021-04-30,77290.0
3764,North America,2021-05-01,62587.0
3765,North America,2021-05-02,40387.0
3766,North America,2021-05-03,64268.0
3767,North America,2021-05-04,58687.0
3768,North America,2021-05-05,64237.0
3769,North America,2021-05-06,63931.0
3770,North America,2021-05-07,66464.0
3771,North America,2021-05-08,49201.0
3772,North America,2021-05-09,32577.0
3773,North America,2021-05-10,49874.0
3774,North America,2021-05-11,51103.0
3775,North America,2021-05-12,55092.0
3776,North America,2021-05-13,55182.0
3777,North America,2021-05-14,59386.0
3778,North America,2021-05-15,44887.0
3779,North America,2021-05-16,27323.0
3780,North America,2021-05-17,40888.0
3781,North America,2021-05-18,43767.0
3782,North America,2021-05-19,44702.0
3783,North America,2021-05-20,46599.0
3784,North America,2021-05-21,44493.0
3785,North America,2021-05-22,32075.0
3786,North America,2021-05-23,22126.0
3787,North America,2021-05-24,34004.0
3788,North America,2021-05-25,38155.0
3789,North America,2021-05-26,38931.0
3790,North America,2021-05-27,41059.0
3791,North America,2021-05-28,36974.0
3792,North America,2021-05-29,23231.0
3793,North America,2021-05-30,14440.0
3794,North America,2021-05-31,19281.0
3795,North America,2021-06-01,37801.0
3796,North America,2021-06-02,30671.0
3797,North America,2021-06-03,32193.0
3798,North America,2021-06-04,30497.0
3799,North America,2021-06-05,24569.0
3800,North America,2021-06-06,13318.0
3801,North America,2021-06-07,24428.0
3802,North America,2021-06-08,25910.0
3803,North America,2021-06-09,32520.0
3804,North America,2021-06-10,28376.0
3805,North America,2021-06-11,38129.0
3806,North America,2021-06-12,20802.0
3807,North America,2021-06-13,12316.0
3808,North America,2021-06-14,21759.0
3809,North America,2021-06-15,25121.0
3810,North America,2021-06-16,25569.0
3811,North America,2021-06-17,24454.0
3812,North America,2021-06-18,34853.0
3813,North America,2021-06-19,17964.0
3814,North America,2021-06-20,16173.0
3815,North America,2021-06-21,20506.0
3816,North America,2021-06-22,23821.0
3817,North America,2021-06-23,27386.0
3818,North America,2021-06-24,29550.0
3819,North America,2021-06-25,41137.0
3820,North America,2021-06-26,22717.0
3821,North America,2021-06-27,13751.0
3822,North America,2021-06-28,25120.0
3823,North America,2021-06-29,23687.0
3824,North America,2021-06-30,31001.0
3825,North America,2021-07-01,32109.0
3826,North America,2021-07-02,48187.0
3827,North America,2021-07-03,22833.0
3828,North America,2021-07-04,14088.0
3829,North America,2021-07-05,21485.0
3830,North America,2021-07-06,42338.0
3831,North America,2021-07-07,40293.0
3832,North America,2021-07-08,43904.0
3833,North America,2021-07-09,71304.0
3834,North America,2021-07-10,32720.0
3835,North America,2021-07-11,27292.0
3836,North America,2021-07-12,42863.0
3837,North America,2021-07-13,54354.0
3838,North America,2021-07-14,58602.0
3839,North America,2021-07-15,59770.0
3840,North America,2021-07-16,105854.0
3841,North America,2021-07-17,37613.0
3842,North America,2021-07-18,33564.0
3843,North America,2021-07-19,68891.0
3844,North America,2021-07-20,67818.0
3845,North America,2021-07-21,80109.0
3846,North America,2021-07-22,89672.0
3847,North America,2021-07-23,137502.0
3848,North America,2021-07-24,75172.0
3849,North America,2021-07-25,47435.0
3850,North America,2021-07-26,99398.0
3851,North America,2021-07-27,101175.0
3852,North America,2021-07-28,111845.0
3853,North America,2021-07-29,110062.0
3854,North America,2021-07-30,230433.0
3855,North America,2021-07-31,78269.0
3856,North America,2021-08-01,65178.0
3857,North America,2021-08-02,129498.0
3858,North America,2021-08-03,137770.0
3859,North America,2021-08-04,144961.0
3860,North America,2021-08-05,150588.0
3861,North America,2021-08-06,293096.0
3862,North America,2021-08-07,100751.0
3863,North America,2021-08-08,56837.0
3864,North America,2021-08-09,181669.0
3865,North America,2021-08-10,158572.0
3866,North America,2021-08-11,202288.0
3867,North America,2021-08-12,188191.0
3868,North America,2021-08-13,272794.0
3869,North America,2021-08-14,114436.0
3870,North America,2021-08-15,60986.0
3871,North America,2021-08-16,233327.0
3872,North America,2021-08-17,187346.0
3873,North America,2021-08-18,220511.0
3874,North America,2021-08-19,201639.0
3875,North America,2021-08-20,286933.0
3876,North America,2021-08-21,131803.0
3877,North America,2021-08-22,66692.0
3878,North America,2021-08-23,238177.0
3879,North America,2021-08-24,196977.0
3880,North America,2021-08-25,224683.0
3881,North America,2021-08-26,229117.0
3882,North America,2021-08-27,279341.0
3883,North America,2021-08-28,114561.0
3884,North America,2021-08-29,71134.0
3885,North America,2021-08-30,257403.0
3886,North America,2021-08-31,210019.0
3887,North America,2021-09-01,232763.0
3888,North America,2021-09-02,219442.0
3889,North America,2021-09-03,274147.0
3890,North America,2021-09-04,118794.0
3891,North America,2021-09-05,86364.0
3892,North America,2021-09-06,114398.0
3893,North America,2021-09-07,254212.0
3894,North America,2021-09-08,217853.0
3895,North America,2021-09-09,203922.0
3896,North America,2021-09-10,266761.0
3897,North America,2021-09-11,133197.0
3898,North America,2021-09-12,67984.0
3899,North America,2021-09-13,236041.0
3900,North America,2021-09-14,184553.0
3901,North America,2021-09-15,209888.0
3902,North America,2021-09-16,184798.0
3903,North America,2021-09-17,239263.0
3904,North America,2021-09-18,93016.0
3905,North America,2021-09-19,75885.0
3906,North America,2021-09-20,202939.0
3907,North America,2021-09-21,155917.0
3908,North America,2021-09-22,165271.0
3909,North America,2021-09-23,161891.0
3910,North America,2021-09-24,207222.0
3911,North America,2021-09-25,75491.0
3912,North America,2021-09-26,79787.0
3913,North America,2021-09-27,184358.0
3914,North America,2021-09-28,142355.0
3915,North America,2021-09-29,151245.0
3916,North America,2021-09-30,135309.0
3917,North America,2021-10-01,180920.0
3918,North America,2021-10-02,68351.0
3919,North America,2021-10-03,54140.0
3920,North America,2021-10-04,166058.0
3921,North America,2021-10-05,110316.0
3922,North America,2021-10-06,138597.0
3923,North America,2021-10-07,131741.0
3924,North America,2021-10-08,150637.0
3925,North America,2021-10-09,49685.0
3926,North America,2021-10-10,57339.0
3927,North America,2021-10-11,104875.0
3928,North America,2021-10-12,133324.0
3929,North America,2021-10-13,126089.0
3930,North America,2021-10-14,105442.0
3931,North America,2021-10-15,125109.0
3932,North America,2021-10-16,54086.0
3933,North America,2021-10-17,40963.0
3934,North America,2021-10-18,109949.0
3935,North America,2021-10-19,96567.0
3936,North America,2021-10-20,107203.0
3937,North America,2021-10-21,89680.0
3938,North America,2021-10-22,112501.0
3939,North America,2021-10-23,45365.0
3940,North America,2021-10-24,25594.0
3941,North America,2021-10-25,119958.0
3942,North America,2021-10-26,76576.0
3943,North America,2021-10-27,115087.0
3944,North America,2021-10-28,92603.0
3945,North America,2021-10-29,106198.0
3946,North America,2021-10-30,45397.0
3947,North America,2021-10-31,39423.0
3948,North America,2021-11-01,116174.0
3949,North America,2021-11-02,76788.0
3950,North America,2021-11-03,97561.0
3951,North America,2021-11-04,91275.0
3952,North America,2021-11-05,108066.0
3953,North America,2021-11-06,52439.0
3954,North America,2021-11-07,44046.0
3955,North America,2021-11-08,115644.0
3956,North America,2021-11-09,90721.0
3957,North America,2021-11-10,103384.0
3958,North America,2021-11-11,71641.0
3959,North America,2021-11-12,152187.0
3960,North America,2021-11-13,54581.0
3961,North America,2021-11-14,41431.0
3962,North America,2021-11-15,140224.0
3963,North America,2021-11-16,94489.0
3964,North America,2021-11-17,123651.0
3965,North America,2021-11-18,119241.0
3966,North America,2021-11-19,133714.0
3967,North America,2021-11-20,56572.0
3968,North America,2021-11-21,48575.0
3969,North America,2021-11-22,150363.0
3970,North America,2021-11-23,97980.0
3971,North America,2021-11-24,121735.0
3972,North America,2021-11-25,53385.0
3973,North America,2021-11-26,64471.0
3974,North America,2021-11-27,33811.0
3975,North America,2021-11-28,52135.0
3976,North America,2021-11-29,192540.0
3977,North America,2021-11-30,122917.0
3978,North America,2021-12-01,149702.0
3979,North America,2021-12-02,144160.0
3980,North America,2021-12-03,171041.0
3981,North America,2021-12-04,72480.0
3982,North America,2021-12-05,64774.0
3983,North America,2021-12-06,182413.0
3984,North America,2021-12-07,117828.0
3985,North America,2021-12-08,159100.0
3986,North America,2021-12-09,137889.0
3987,North America,2021-12-10,163040.0
3988,North America,2021-12-11,68561.0
3989,North America,2021-12-12,62111.0
3990,North America,2021-12-13,190958.0
3991,North America,2021-12-14,122888.0
3992,North America,2021-12-15,160320.0
3993,North America,2021-12-16,154693.0
3994,North America,2021-12-17,205180.0
3995,North America,2021-12-18,94389.0
3996,North America,2021-12-19,103371.0
3997,North America,2021-12-20,259954.0
3998,North America,2021-12-21,198791.0
3999,North America,2021-12-22,273071.0
4000,North America,2021-12-23,307447.0
4001,North America,2021-12-24,282958.0
4002,North America,2021-12-25,114494.0
4003,North America,2021-12-26,204212.0
4004,North America,2021-12-27,531662.0
4005,North America,2021-12-28,408118.0
4006,North America,2021-12-29,576837.0
4007,North America,2021-12-30,653404.0
4008,North America,2021-12-31,584052.0
4009,North America,2022-01-01,241290.0
4010,North America,2022-01-02,335020.0
4011,North America,2022-01-03,1090945.0
4012,North America,2022-01-04,910816.0
4013,North America,2022-01-05,756037.0
4014,North America,2022-01-06,938768.0
4015,North America,2022-01-07,980184.0
4016,North America,2022-01-08,491781.0
4017,North America,2022-01-09,551628.0
4018,North America,2022-01-10,1437783.0
4019,North America,2022-01-11,893970.0
4020,North America,2022-01-12,964368.0
4021,North America,2022-01-13,963251.0
4022,North America,2022-01-14,965409.0
4023,North America,2022-01-15,550539.0
4024,North America,2022-01-16,541838.0
4025,North America,2022-01-17,754301.0
4026,North America,2022-01-18,1189168.0
4027,North America,2022-01-19,1078737.0
4028,North America,2022-01-20,794452.0
4029,North America,2022-01-21,987572.0
4030,North America,2022-01-22,340613.0
4031,North America,2022-01-23,475529.0
4032,North America,2022-01-24,958992.0
4033,North America,2022-01-25,607331.0
4034,North America,2022-01-26,727686.0
4035,North America,2022-01-27,610897.0
4036,North America,2022-01-28,750557.0
4037,North America,2022-01-29,256445.0
4038,North America,2022-01-30,234957.0
4039,North America,2022-01-31,589365.0
4040,North America,2022-02-01,408339.0
4041,North America,2022-02-02,359470.0
4042,North America,2022-02-03,359321.0
4043,North America,2022-02-04,464944.0
4044,North America,2022-02-05,139668.0
4045,North America,2022-02-06,111302.0
4046,North America,2022-02-07,386273.0
4047,North America,2022-02-08,250054.0
4048,North America,2022-02-09,240848.0
4049,North America,2022-02-10,200295.0
4050,North America,2022-02-11,266032.0
4051,North America,2022-02-12,129867.0
4052,North America,2022-02-13,67422.0
4053,North America,2022-02-14,214330.0
4054,North America,2022-02-15,138526.0
4055,North America,2022-02-16,191191.0
4056,North America,2022-02-17,143724.0
4057,North America,2022-02-18,162468.0
4058,North America,2022-02-19,82129.0
4059,North America,2022-02-20,36148.0
4060,North America,2022-02-21,96957.0
4061,North America,2022-02-22,112599.0
4062,North America,2022-02-23,142953.0
4063,North America,2022-02-24,102071.0
4064,North America,2022-02-25,106747.0
4065,North America,2022-02-26,67916.0
4066,North America,2022-02-27,28035.0
4067,North America,2022-02-28,122466.0
4068,North America,2022-03-01,74158.0
4069,North America,2022-03-02,65999.0
4070,North America,2022-03-03,76829.0
4071,North America,2022-03-04,77162.0
4072,North America,2022-03-05,32827.0
4073,North America,2022-03-06,27556.0
4074,North America,2022-03-07,76581.0
4075,North America,2022-03-08,50043.0
4076,North America,2022-03-09,58108.0
4077,North America,2022-03-10,64407.0
4078,North America,2022-03-11,62575.0
4079,North America,2022-03-12,31159.0
4080,North America,2022-03-13,15803.0
4081,North America,2022-03-14,44024.0
4082,North America,2022-03-15,38237.0
4083,North America,2022-03-16,67861.0
4084,North America,2022-03-17,76910.0
4085,North America,2022-03-18,41840.0
4086,North America,2022-03-19,22292.0
4087,North America,2022-03-20,20035.0
4088,North America,2022-03-21,54389.0
4089,North America,2022-03-22,36670.0
4090,North America,2022-03-23,51426.0
4091,North America,2022-03-24,58244.0
4092,North America,2022-03-25,66525.0
4093,North America,2022-03-26,16573.0
4094,North America,2022-03-27,21511.0
4095,North America,2022-03-28,46499.0
4096,North America,2022-03-29,40125.0
4097,North America,2022-03-30,55827.0
4098,North America,2022-03-31,62228.0
4099,North America,2022-04-01,50513.0
4100,North America,2022-04-02,24289.0
4101,North America,2022-04-03,10682.0
4102,North America,2022-04-04,41433.0
4103,North America,2022-04-05,42875.0
4104,North America,2022-04-06,64279.0
4105,North America,2022-04-07,90631.0
4106,North America,2022-04-08,80907.0
4107,North America,2022-04-09,33909.0
4108,North America,2022-04-10,12246.0
4109,North America,2022-04-11,39603.0
4110,North America,2022-04-12,42136.0
4111,North America,2022-04-13,123368.0
4112,North America,2022-04-14,70212.0
4113,North America,2022-04-15,36380.0
4114,North America,2022-04-16,32106.0
4115,North America,2022-04-17,11746.0
4116,North America,2022-04-18,73315.0
4117,North America,2022-04-19,50882.0
4118,North America,2022-04-20,88993.0
4119,North America,2022-04-21,75683.0
4120,North America,2022-04-22,109017.0
4121,North America,2022-04-23,30374.0
4122,North America,2022-04-24,20507.0
4123,North America,2022-04-25,73900.0
4124,North America,2022-04-26,56702.0
4125,North America,2022-04-27,113330.0
4126,North America,2022-04-28,90392.0
4127,North America,2022-04-29,77793.0
4128,North America,2022-04-30,32224.0
4129,North America,2022-05-01,22260.0
4130,North America,2022-05-02,99326.0
4131,North America,2022-05-03,57147.0
4132,North America,2022-05-04,133422.0
4133,North America,2022-05-05,100370.0
4134,North America,2022-05-06,142986.0
4135,North America,2022-05-07,36600.0
4136,North America,2022-05-08,11860.0
4137,North America,2022-05-09,140239.0
4138,North America,2022-05-10,90182.0
4139,North America,2022-05-11,176107.0
4140,North America,2022-05-12,117190.0
4141,North America,2022-05-13,101012.0
4142,North America,2022-05-14,24667.0
4143,North America,2022-05-15,37717.0
4144,North America,2022-05-16,188980.0
4145,North America,2022-05-17,94430.0
4146,North America,2022-05-18,231775.0
4147,North America,2022-05-19,147997.0
4148,North America,2022-05-20,161268.0
4149,North America,2022-05-21,34106.0
4150,North America,2022-05-22,18683.0
4151,North America,2022-05-23,160639.0
4152,North America,2022-05-24,106297.0
4153,North America,2022-05-25,222941.0
4154,North America,2022-05-26,146177.0
4155,North America,2022-05-27,119788.0
4156,North America,2022-05-28,20164.0
4157,North America,2022-05-29,11715.0
4158,North America,2022-05-30,81231.0
4159,North America,2022-05-31,178687.0
4160,North America,2022-06-01,256590.0
4161,North America,2022-06-02,135390.0
4162,North America,2022-06-03,167539.0
4163,North America,2022-06-04,42225.0
4164,North America,2022-06-05,23269.0
4165,North America,2022-06-06,165591.0
4166,North America,2022-06-07,102417.0
4167,North America,2022-06-08,214704.0
4168,North America,2022-06-09,140178.0
4169,North America,2022-06-10,128106.0
4170,North America,2022-06-11,52343.0
4171,North America,2022-06-12,24224.0
4172,North America,2022-06-13,156551.0
4173,North America,2022-06-14,107798.0
4174,North America,2022-06-15,202588.0
4175,North America,2022-06-16,148682.0
4176,North America,2022-06-17,147684.0
4177,North America,2022-06-18,25302.0
4178,North America,2022-06-19,42889.0
4179,North America,2022-06-20,103603.0
4180,North America,2022-06-21,136539.0
4181,North America,2022-06-22,198631.0
4182,North America,2022-06-23,165878.0
4183,North America,2022-06-24,141860.0
4184,North America,2022-06-25,83857.0
4185,North America,2022-06-26,34027.0
4186,North America,2022-06-27,167014.0
4187,North America,2022-06-28,129032.0
4188,North America,2022-06-29,202995.0
4189,North America,2022-06-30,229239.0
4190,North America,2022-07-01,192558.0
4191,North America,2022-07-02,28569.0
4192,North America,2022-07-03,44463.0
4193,North America,2022-07-04,86003.0
4194,North America,2022-07-05,178965.0
4195,North America,2022-07-06,240151.0
4196,North America,2022-07-07,187761.0
4197,North America,2022-07-08,170256.0
4198,North America,2022-07-09,101779.0
4199,North America,2022-07-10,37839.0
4200,North America,2022-07-11,213414.0
4201,North America,2022-07-12,203802.0
4202,North America,2022-07-13,256376.0
4203,North America,2022-07-14,237948.0
4204,North America,2022-07-15,202011.0
4205,North America,2022-07-16,78212.0
4206,North America,2022-07-17,40639.0
4207,North America,2022-07-18,173030.0
4208,North America,2022-07-19,175705.0
4209,North America,2022-07-20,322431.0
4210,North America,2022-07-21,227293.0
4211,North America,2022-07-22,182270.0
4212,North America,2022-07-23,90790.0
4213,North America,2022-07-24,33357.0
4214,North America,2022-07-25,198896.0
4215,North America,2022-07-26,191917.0
4216,North America,2022-07-27,319389.0
4217,North America,2022-07-28,189023.0
4218,North America,2022-07-29,203470.0
4219,North America,2022-07-30,21783.0
4220,North America,2022-07-31,15762.0
4221,North America,2022-08-01,228574.0
4222,North America,2022-08-02,140165.0
4223,North America,2022-08-03,229905.0
4224,North America,2022-08-04,212821.0
4225,North America,2022-08-05,132588.0
4226,North America,2022-08-06,53696.0
4227,North America,2022-08-07,18329.0
4228,North America,2022-08-08,165978.0
4229,North America,2022-08-09,135369.0
4230,North America,2022-08-10,206622.0
4231,North America,2022-08-11,180962.0
4232,North America,2022-08-12,106316.0
4233,North America,2022-08-13,136559.0
4234,North America,2022-08-14,13957.0
4235,North America,2022-08-15,125379.0
4236,North America,2022-08-16,133203.0
4237,North America,2022-08-17,154681.0
4238,North America,2022-08-18,162344.0
4239,North America,2022-08-19,87560.0
4240,North America,2022-08-20,15007.0
4241,North America,2022-08-21,12130.0
4242,North America,2022-08-22,136730.0
4243,North America,2022-08-23,153877.0
4244,North America,2022-08-24,168114.0
4245,North America,2022-08-25,159068.0
4246,North America,2022-08-26,127487.0
4247,North America,2022-08-27,15220.0
4248,North America,2022-08-28,23484.0
4249,North America,2022-08-29,115469.0
4250,North America,2022-08-30,102411.0
4251,North America,2022-08-31,158619.0
4252,North America,2022-09-01,160622.0
4253,North America,2022-09-02,74712.0
4254,North America,2022-09-03,12946.0
4255,North America,2022-09-04,14717.0
4256,North America,2022-09-05,38255.0
4257,North America,2022-09-06,131358.0
4258,North America,2022-09-07,128183.0
4259,North America,2022-09-08,115604.0
4260,North America,2022-09-09,106399.0
4261,North America,2022-09-10,23862.0
4262,North America,2022-09-11,12537.0
4263,North America,2022-09-12,74530.0
4264,North America,2022-09-13,93761.0
4265,North America,2022-09-14,106095.0
4266,North America,2022-09-15,93185.0
4267,North America,2022-09-16,61805.0
4268,North America,2022-09-17,19305.0
4269,North America,2022-09-18,8546.0
4270,North America,2022-09-19,58211.0
4271,North America,2022-09-20,85099.0
4272,North America,2022-09-21,104899.0
4273,North America,2022-09-22,89853.0
4274,North America,2022-09-23,91659.0
4275,North America,2022-09-24,12885.0
